OID_,pointid,grid_code,dCSI,NDVIre1n,NDVIre2n,NDVIre3n,CSI,BSI,NBR,NBR2,Elevation,Aspect,Slope,NDVI_NDBI,dCSI_cat
2121,2247,0.1529766,0.3607093,0.1595556,0.0789909,0.0306143,1.5764351,0.0038701,0.1620253,0.1641414,20.3706379,315.8913879,2.0709448,0.1551505,3
2122,2248,0.1368159,0.5053724,0.1875143,0.0797162,0.0288328,1.6842448,0.0038701,0.2055857,0.1779502,20.7157154,309.2214355,1.8997422,0.108131,3
2123,2249,0.1722404,0.5053724,0.1875143,0.0797162,0.0288328,1.6842448,-0.0238708,0.2055857,0.1779502,20.9038181,268.0423889,1.7711763,0.1435555,3
2124,2250,0.2050633,0.4965173,0.1985246,0.0945116,0.0408894,1.6314235,-0.0238708,0.1880096,0.1737433,21.0646648,220.525528,1.6501584,0.1903152,3
2125,2251,0.1960406,0.4965173,0.1985246,0.0945116,0.0408894,1.6314235,-0.0238708,0.1880096,0.1737433,21.2279091,173.1573334,1.5288026,0.1812925,3
2126,2252,0.1098216,0.3013036,0.1656492,0.0908398,0.0354302,1.4341512,0.01156,0.1189058,0.1532754,21.0611343,166.9872437,2.1785812,0.1448292,3
2127,2253,0.129873,0.3013036,0.1656492,0.0908398,0.0354302,1.4341512,0.01156,0.1189058,0.1532754,20.8823624,162.5028076,2.8591802,0.1648806,3
2128,2254,0.1140451,0.2424765,0.1577825,0.0678466,0.0181886,1.3887469,0.01156,0.1179788,0.1512915,20.6935043,158.642746,3.4766226,0.1479632,3
2129,2255,0.0940397,0.2424765,0.1577825,0.0678466,0.0181886,1.3887469,0.0215756,0.1179788,0.1512915,20.3518772,163.5979919,3.3471775,0.1279578,3
2130,2256,0.1130435,0.1423019,0.1333197,0.0733126,0.0284334,1.2917833,0.0215756,0.0701107,0.1290913,20.0102501,168.4997864,3.2188458,0.1725628,2
2131,2257,0.0837547,0.1423019,0.1333197,0.0733126,0.0284334,1.2917833,0.0215756,0.0701107,0.1290913,19.7689285,176.5350037,3.0872309,0.143274,2
2132,2258,0.0923695,0.119964,0.1285421,0.080826,0.0257559,1.2159292,0.0340905,0.0419669,0.1221596,19.9495354,198.0123901,2.9369106,0.1729754,2
2133,2259,0.1157513,0.119964,0.1285421,0.080826,0.0257559,1.2159292,0.0340905,0.0419669,0.1221596,20.1277485,219.5118408,2.785583,0.1963572,2
2134,2260,0.1112686,0.2153931,0.1398176,0.0649087,0.0298156,1.4090177,0.0340905,0.1174799,0.1514461,20.463871,235.8927765,2.7006843,0.1458501,3
2135,2261,0.0987424,0.2153931,0.1398176,0.0649087,0.0298156,1.4090177,-0.0010244,0.1174799,0.1514461,21.1592026,240.7543182,2.7682102,0.1333239,3
2136,2262,0.0940357,0.3706096,0.1185472,0.0572806,0.022952,1.5010953,-0.0010244,0.182266,0.1620009,21.8545341,245.6445465,2.8377395,0.073154,3
2137,2263,0.1025266,0.3706096,0.1185472,0.0572806,0.022952,1.5010953,-0.0010244,0.182266,0.1620009,22.4026146,234.3534088,2.7793553,0.0816449,3
2138,2264,0.1038251,0.2872819,0.1591304,0.0737012,0.0434442,1.5011262,-0.0072136,0.1179538,0.1622642,22.7511425,201.1243896,2.5448403,0.1490001,3
2139,2265,0.108321,0.2872819,0.1591304,0.0737012,0.0434442,1.5011262,-0.0072136,0.1179538,0.1622642,23.0996685,167.9257507,2.3094225,0.153496,3
2140,2266,0.0969353,0.2943938,0.1521691,0.0758791,0.0200819,1.4974241,-0.0072136,0.1684912,0.1637147,22.7953358,150.5666656,2.3613276,0.0920233,3
2141,2267,0.0920819,0.2943938,0.1521691,0.0758791,0.0200819,1.4974241,0.0091307,0.1684912,0.1637147,21.9391994,146.5866699,2.6581781,0.0871699,3
2142,2268,0.0918895,0.1513082,0.1338129,0.0754533,0.0358685,1.425323,0.0091307,0.1222499,0.1422872,21.085453,142.5618591,2.9559722,0.1122815,2
2143,2269,0.098823,0.1513082,0.1338129,0.0754533,0.0358685,1.425323,0.0091307,0.1222499,0.1422872,20.9039841,159.7180939,2.9766724,0.119215,2
2144,2270,0.0875597,0.1049503,0.1317829,0.0718254,0.0275823,1.3915508,0.0138931,0.1175267,0.1394369,21.0696812,187.9078827,2.8515208,0.109835,1
2145,2271,0.1097065,0.1049503,0.1317829,0.0718254,0.0275823,1.3915508,0.0138931,0.1175267,0.1394369,21.2329884,216.0871124,2.7248375,0.1319818,1
2146,2272,0.1088916,0.1781626,0.1543965,0.0566117,0.0146045,1.4283267,0.0138931,0.1253746,0.1581731,21.8078365,225.861145,2.7569861,0.1423536,2
2147,2273,0.1364439,0.1781626,0.1543965,0.0566117,0.0146045,1.4283267,0.0008128,0.1253746,0.1581731,22.5031662,230.293045,2.8365786,0.1699059,2
2148,2274,0.126486,0.132063,0.1397663,0.071385,0.0319295,1.454445,0.0008128,0.1437352,0.1489662,23.1984959,234.7532196,2.9171135,0.1318314,2
2149,2275,0.0963064,0.132063,0.1397663,0.071385,0.0319295,1.454445,0.0008128,0.1437352,0.1489662,23.3613033,215.5952148,2.6294324,0.1016518,2
2150,2276,0.1332871,0.1855006,0.1562631,0.074348,0.0292747,1.466525,0.0084744,0.1398537,0.1528247,23.4598827,193.5436096,2.2968979,0.1465413,2
2151,2277,0.1013469,0.1855006,0.1562631,0.074348,0.0292747,1.466525,0.0084744,0.1398537,0.1528247,23.5564575,171.6616821,1.9673374,0.1146011,2
2152,2278,0.0993092,0.2209009,0.1380499,0.0752729,0.0227728,1.432874,0.0084744,0.1475196,0.1574194,23.2130966,172.1217041,1.9897283,0.1094443,3
2153,2279,0.09875,0.2209009,0.1380499,0.0752729,0.0227728,1.432874,0.0175636,0.1475196,0.1574194,22.8697338,172.5618591,2.0135469,0.1088851,3
2154,2280,0.1357112,0.2860025,0.1789474,0.0701319,0.0209663,1.5233949,0.0175636,0.1405191,0.1662509,22.5999813,174.3850861,2.0344136,0.1620585,3
2155,2281,0.1307371,0.2860025,0.1789474,0.0701319,0.0209663,1.5233949,0.0175636,0.1405191,0.1662509,22.8508396,186.1161804,2.0247371,0.1570844,3
2156,2282,0.1336996,0.2512735,0.1800749,0.0838057,0.0294174,1.5747058,0.002111,0.1491491,0.1682975,23.1005058,197.8138885,2.0147805,0.1533409,3
2157,2283,0.1054405,0.2512735,0.1800749,0.0838057,0.0294174,1.5747058,0.002111,0.1491491,0.1682975,23.3139496,199.558548,2.0364668,0.1250818,3
2158,2284,0.1686413,0.0055851,0.16362,0.0816027,0.0328526,1.3950217,0.002111,0.125,0.1442464,23.416914,169.9301758,2.1590562,0.1882411,1
2159,2285,0.1149695,0.0055851,0.16362,0.0816027,0.0328526,1.3950217,0.0172468,0.125,0.1442464,23.5210705,140.3134003,2.2817471,0.1345693,1
2160,2286,0.1027678,-0.1162009,0.1285997,0.0706986,0.0309237,1.2497566,0.0172468,0.0653015,0.1268863,23.3566971,117.3326645,2.7897339,0.1648672,1
2161,2287,0.0875726,-0.1162009,0.1285997,0.0706986,0.0309237,1.2497566,0.0172468,0.0653015,0.1268863,22.7040234,106.3018188,3.9925292,0.149672,1
2162,2288,0.0983681,0.0843363,0.1539912,0.0722211,0.0295327,1.3832245,0.0007015,0.0978704,0.1431031,22.0477734,95.2762451,5.1958351,0.1442433,1
2163,2289,0.1087847,0.1289146,0.1543805,0.0507852,0.0066432,1.4941995,-0.006346,0.1530337,0.1657392,18.3895721,52.4241066,3.7000623,0.1218209,2
2164,2290,0.1768056,0.1289146,0.1543805,0.0507852,0.0066432,1.4941995,-0.006346,0.1530337,0.1657392,18.339798,142.7251434,3.6972413,0.1898418,2
2165,2291,0.1199458,0.3380364,0.17375,0.0946182,0.0497485,1.6245675,-0.006346,0.1961057,0.1701364,18.2912254,233.8688354,3.6944208,0.0930801,3
2166,2292,0.1515152,0.3380364,0.17375,0.0946182,0.0497485,1.6245675,0.0030929,0.1961057,0.1701364,18.2952404,312.8844299,3.6758952,0.1246495,3
2167,2293,0.1417004,0.2418488,0.1523238,0.07044,0.0251236,1.4679886,0.0030929,0.1137334,0.1559063,18.5958729,317.4305115,3.5677195,0.1846346,3
2168,2294,0.0846303,0.2418488,0.1523238,0.07044,0.0251236,1.4679886,0.0030929,0.1137334,0.1559063,18.8977051,321.5202637,3.4606533,0.1275645,3
2169,2295,0.1055992,0.2141404,0.1294377,0.0870119,0.0393669,1.5437011,0.0012662,0.1907317,0.1610619,19.2117481,322.9846497,3.3233457,0.0749891,3
2170,2296,0.0875087,0.2141404,0.1294377,0.0870119,0.0393669,1.5437011,0.0012662,0.1907317,0.1610619,19.5568218,318.2596741,3.0992994,0.0568986,3
2171,2297,0.1287825,0.2280642,0.1462841,0.0502047,0.0047413,1.4394566,0.0012662,0.1136126,0.1543457,19.9018955,313.5412903,2.8751652,0.1702426,3
2172,2298,0.1305252,0.2280642,0.1462841,0.0502047,0.0047413,1.4394566,0.0101264,0.1136126,0.1543457,20.2469692,271.26651,2.6371994,0.1719853,3
2173,2299,0.109052,0.2796677,0.1448399,0.0748214,0.0419723,1.4644903,0.0101264,0.1289598,0.1540698,20.5920448,168.0480652,2.3770041,0.1346709,3
2174,2300,0.0973047,0.2796677,0.1448399,0.0748214,0.0419723,1.4644903,0.0101264,0.1289598,0.1540698,20.9371185,64.8687897,2.1169651,0.1229236,3
2175,2301,0.08742,0.2131716,0.117316,0.063672,0.0266508,1.4119256,0.0129262,0.1190361,0.1503602,20.936964,14.8600092,2.0712509,0.1193149,3
2176,2302,0.0801491,0.2131716,0.117316,0.063672,0.0266508,1.4119256,0.0129262,0.1190361,0.1503602,20.5884323,18.4554539,2.2424419,0.112044,3
2177,2303,0.0820724,0.1928909,0.12601,0.0757354,0.0244387,1.4172622,0.0129262,0.1141953,0.15,20.2399006,22.0222359,2.4146252,0.1185011,2
2178,2304,0.0869264,0.1928909,0.12601,0.0757354,0.0244387,1.4172622,0.0043436,0.1141953,0.15,20.1043949,89.1305847,2.4252081,0.1233551,2
2179,2305,0.1087545,0.2638203,0.1135531,0.0666667,0.0237605,1.4733441,0.0043436,0.1524418,0.1512797,20.1026669,196.1598969,2.3353026,0.107565,3
2180,2306,0.1235007,0.2638203,0.1135531,0.0666667,0.0237605,1.4733441,0.0043436,0.1524418,0.1512797,20.1009388,303.1945496,2.2471669,0.1223112,3
2181,2307,0.0972866,0.261207,0.1373746,0.0528866,0.0161699,1.4692957,0.0038701,0.1175739,0.1507177,20.352644,323.8330078,2.0550547,0.1310283,3
2182,2308,0.1068058,0.261207,0.1373746,0.0528866,0.0161699,1.4692957,0.0038701,0.1175739,0.1507177,20.6977215,312.8102112,1.823446,0.1405475,3
2183,2309,0.1336359,0.4556298,0.1705113,0.0756119,0.0325152,1.6341301,0.0038701,0.1752464,0.1777232,21.0427971,301.9839172,1.5909411,0.1361923,3
2184,2310,0.1256913,0.4556298,0.1705113,0.0756119,0.0325152,1.6341301,-0.0238708,0.1752464,0.1777232,21.0664005,255.3105927,1.5433608,0.1282477,3
2185,2311,0.1661822,0.4619606,0.1904872,0.0816027,0.0258655,1.5700365,-0.0238708,0.1531717,0.1752888,21.0331707,202.0156555,1.5263504,0.1889095,3
2186,2312,0.214628,0.4619606,0.1904872,0.0816027,0.0258655,1.5700365,-0.0238708,0.1531717,0.1752888,21.0011368,148.5687714,1.5062516,0.2373553,3
2187,2313,0.1141975,0.3129809,0.1406029,0.0562008,0.0213768,1.420867,0.01156,0.169527,0.1517743,20.6063499,148.6176758,2.2385876,0.0959759,3
2188,2314,0.0941278,0.3129809,0.1406029,0.0562008,0.0213768,1.420867,0.01156,0.169527,0.1517743,20.2002697,150.6800232,3.0029857,0.0759062,3
2189,2315,0.0924596,0.1444567,0.1156894,0.0688935,0.0290517,1.3061224,0.01156,0.0742808,0.1388057,19.8037205,153.540863,3.6928914,0.1576567,2
2190,2316,0.0877425,0.1444567,0.1156894,0.0688935,0.0290517,1.3061224,0.0215756,0.0742808,0.1388057,19.4893398,165.4515686,3.4880717,0.1529396,2
2191,2317,0.0955732,-0.0574639,0.1375418,0.0691552,0.0373618,1.1432773,0.0215756,0.0203746,0.1061033,19.1737595,177.2306519,3.2833581,0.1814877,1
2192,2318,0.0883783,-0.0574639,0.1375418,0.0691552,0.0373618,1.1432773,0.0215756,0.0203746,0.1061033,18.9935226,190.301651,3.1175382,0.1742928,1
2193,2319,0.1055764,0.151562,0.1293502,0.079823,0.0378998,1.2741716,0.0340905,0.0776638,0.1278702,19.3691559,209.1530762,3.1082919,0.1562863,2
2194,2320,0.1154891,0.151562,0.1293502,0.079823,0.0378998,1.2741716,0.0340905,0.0776638,0.1278702,19.7435932,228.0468292,3.0961671,0.166199,2
2195,2321,0.0807399,0.2967356,0.1315464,0.0608931,0.0131069,1.5043859,0.0340905,0.1512331,0.1703434,20.2173576,241.9641418,3.0543725,0.1003555,3
2196,2322,0.125652,0.2967356,0.1315464,0.0608931,0.0131069,1.5043859,-0.0010244,0.1512331,0.1703434,20.9109631,244.8924713,2.9535911,0.1452676,3
2197,2323,0.1315539,0.3027004,0.1690583,0.0634306,0.0075362,1.48125,-0.0010244,0.1293594,0.1615055,21.6045704,247.8101807,2.8538828,0.1643859,3
2198,2324,0.1213739,0.3027004,0.1690583,0.0634306,0.0075362,1.48125,-0.0010244,0.1293594,0.1615055,22.13867,232.7238007,2.7273297,0.1542059,3
2199,2325,0.1656409,0.3633068,0.1788346,0.0859729,0.0538922,1.5865384,-0.0072136,0.1729622,0.1640291,22.4620953,193.8898926,2.5639179,0.156447,3
2200,2326,0.1467434,0.3633068,0.1788346,0.0859729,0.0538922,1.5865384,-0.0072136,0.1729622,0.1640291,22.7867165,155.2204895,2.4003077,0.1375495,3
2201,2327,0.0662924,0.3432622,0.1274776,0.0648276,0.0099047,1.4668838,-0.0072136,0.1337879,0.1552396,22.3790588,137.7875824,2.4433796,0.0881991,3
2202,2328,0.0951448,0.3432622,0.1274776,0.0648276,0.0099047,1.4668838,0.0091307,0.1337879,0.1552396,21.3618889,137.8603516,2.658581,0.1170515,3
2203,2329,0.0897666,0.1174306,0.1283798,0.0559873,0.0261375,1.3377082,0.0091307,0.0891954,0.1388828,20.343523,137.9024506,2.874352,0.1400773,2
2204,2330,0.0996843,0.1174306,0.1283798,0.0559873,0.0261375,1.3377082,0.0091307,0.0891954,0.1388828,20.2162209,157.9822693,2.9356246,0.149995,2
2205,2331,0.0822042,0.1140221,0.130861,0.0725692,0.0288928,1.3963158,0.0138931,0.1079812,0.148364,20.5433693,188.2042999,2.9187222,0.1232444,1
2206,2332,0.1431271,0.1140221,0.130861,0.0725692,0.0288928,1.3963158,0.0138931,0.1079812,0.148364,20.8717136,218.3587799,2.9025075,0.1841673,1
2207,2333,0.0878174,0.1395462,0.1608667,0.0767357,0.0241359,1.4144,0.0138931,0.122807,0.1477273,21.486269,226.7046204,2.9244931,0.1131981,2
2208,2334,0.1315029,0.1395462,0.1608667,0.0767357,0.0241359,1.4144,0.0008128,0.122807,0.1477273,22.1815968,228.8922272,2.9557767,0.1568836,2
2209,2335,0.1496496,0.1328682,0.1717489,0.0786378,0.0313795,1.4109071,0.0008128,0.1046652,0.1469369,22.8769264,231.0805664,2.9854965,0.1925815,2
2210,2336,0.1045328,0.1328682,0.1717489,0.0786378,0.0313795,1.4109071,0.0008128,0.1046652,0.1469369,22.9660854,211.3919983,2.6433284,0.1474647,2
2211,2337,0.1168773,0.1348243,0.139947,0.0699809,0.022474,1.4474909,0.0084744,0.1446903,0.1512623,22.9837379,189.1341553,2.2592819,0.1235964,2
2212,2338,0.1113006,0.1348243,0.139947,0.0699809,0.022474,1.4474909,0.0084744,0.1446903,0.1512623,22.9956646,167.1547699,1.879992,0.1180197,2
2213,2339,0.1100021,0.1433828,0.1360344,0.0626144,0.018067,1.3447636,0.0084744,0.1028892,0.1453465,22.6488609,169.5835571,1.7777754,0.153104,2
2214,2340,0.1332216,0.1433828,0.1360344,0.0626144,0.018067,1.3447636,0.0175636,0.1028892,0.1453465,22.3020573,171.9792023,1.6762546,0.1763235,2
2215,2341,0.125,0.1799256,0.1548187,0.072157,0.0297542,1.4368231,0.0175636,0.0958265,0.1549357,22.0447464,175.9040375,1.5911773,0.185,2
2216,2342,0.1029179,0.1799256,0.1548187,0.072157,0.0297542,1.4368231,0.0175636,0.0958265,0.1549357,22.3915501,190.3586273,1.6123238,0.1629179,2
2217,2343,0.0953115,0.1279631,0.1138913,0.0789804,0.0330066,1.4481212,0.002111,0.1363526,0.161533,22.7383537,204.8094482,1.6327921,0.121059,2
2218,2344,0.1090401,0.1279631,0.1138913,0.0789804,0.0330066,1.4481212,0.002111,0.1363526,0.161533,23.0,207.9261475,1.6767687,0.1347876,2
2219,2345,0.1216853,-0.0033835,0.1417219,0.057885,0.0107485,1.3704293,0.002111,0.1484657,0.1411015,23.0,176.2910309,1.7945114,0.1141635,1
2220,2346,0.1156056,-0.0033835,0.1417219,0.057885,0.0107485,1.3704293,0.0172468,0.1484657,0.1411015,23.0,144.7557831,1.9117888,0.1080838,1
2221,2347,0.0904135,0.0313002,0.1504762,0.0764356,0.0318907,1.3803961,0.0172468,0.0982368,0.135835,22.8706303,120.6836624,2.4050796,0.1285202,1
2222,2348,0.1041522,0.0313002,0.1504762,0.0764356,0.0318907,1.3803961,0.0172468,0.0982368,0.135835,22.5141373,109.5897751,3.5615833,0.1422589,1
2223,2350,0.1478942,0.1289146,0.1543805,0.0507852,0.0066432,1.4941995,-0.006346,0.1530337,0.1657392,19.3608818,164.1344757,4.2301917,0.1609304,2
2224,2351,0.1770311,0.1289146,0.1543805,0.0507852,0.0066432,1.4941995,-0.006346,0.1530337,0.1657392,19.1983166,175.2579956,4.2273707,0.1900673,2
2225,2352,0.1092801,0.3380364,0.17375,0.0946182,0.0497485,1.6245675,-0.006346,0.1961057,0.1701364,19.0369549,187.2241821,4.2245502,0.0824144,3
2226,2353,0.1892141,0.3380364,0.17375,0.0946182,0.0497485,1.6245675,0.0030929,0.1961057,0.1701364,18.9300232,205.3338165,4.1894569,0.1623484,3
2227,2354,0.141597,0.2418488,0.1523238,0.07044,0.0251236,1.4679886,0.0030929,0.1137334,0.1559063,19.1178646,252.7713318,3.9770186,0.1845312,3
2228,2355,0.1040319,0.2418488,0.1523238,0.07044,0.0251236,1.4679886,0.0030929,0.1137334,0.1559063,19.3069038,299.7525024,3.7656898,0.1469661,3
2229,2356,0.1383359,0.2141404,0.1294377,0.0870119,0.0393669,1.5437011,0.0012662,0.1907317,0.1610619,19.5388336,332.3170471,3.5538781,0.1077258,3
2230,2357,0.0772286,0.2141404,0.1294377,0.0870119,0.0393669,1.5437011,0.0012662,0.1907317,0.1610619,19.8839073,326.976593,3.3381102,0.0466185,3
2231,2358,0.1140019,0.2280642,0.1462841,0.0502047,0.0047413,1.4394566,0.0012662,0.1136126,0.1543457,20.228981,321.6426697,3.1222546,0.155462,3
2232,2359,0.1072358,0.2280642,0.1462841,0.0502047,0.0047413,1.4394566,0.0101264,0.1136126,0.1543457,20.5740547,277.0423279,2.8835173,0.1486959,3
2233,2360,0.1257393,0.2796677,0.1448399,0.0748214,0.0419723,1.4644903,0.0101264,0.1289598,0.1540698,20.9191284,170.1394806,2.6086841,0.1513582,3
2234,2361,0.1079559,0.2796677,0.1448399,0.0748214,0.0419723,1.4644903,0.0101264,0.1289598,0.1540698,21.2642021,63.2758141,2.3340063,0.1335748,3
2235,2362,0.0941286,0.2131716,0.117316,0.063672,0.0266508,1.4119256,0.0129262,0.1190361,0.1503602,21.2603607,13.3601189,2.2363348,0.1260235,3
2236,2363,0.092963,0.2131716,0.117316,0.063672,0.0266508,1.4119256,0.0129262,0.1190361,0.1503602,20.9118309,19.6524315,2.3141568,0.1248579,3
2237,2364,0.1025267,0.1928909,0.12601,0.0757354,0.0244387,1.4172622,0.0129262,0.1141953,0.15,20.5632992,25.9160843,2.392971,0.1389554,2
2238,2365,0.0756935,0.1928909,0.12601,0.0757354,0.0244387,1.4172622,0.0043436,0.1141953,0.15,20.4296341,94.2892761,2.2634125,0.1121222,2
2239,2366,0.0824013,0.2638203,0.1135531,0.0666667,0.0237605,1.4733441,0.0043436,0.1524418,0.1512797,20.4279079,200.8167419,2.0069175,0.0812118,3
2240,2367,0.0753833,0.2638203,0.1135531,0.0666667,0.0237605,1.4733441,0.0043436,0.1524418,0.1512797,20.4261799,307.3495178,1.7521919,0.0741938,3
2241,2368,0.0863449,0.261207,0.1373746,0.0528866,0.0161699,1.4692957,0.0038701,0.1175739,0.1507177,20.6797276,313.6068115,1.5774573,0.1200866,3
2242,2369,0.1016908,0.261207,0.1373746,0.0528866,0.0161699,1.4692957,0.0038701,0.1175739,0.1507177,21.0248032,284.0801086,1.4302239,0.1354325,3
2243,2370,0.159805,0.4556298,0.1705113,0.0756119,0.0325152,1.6341301,0.0038701,0.1752464,0.1777232,21.3698788,254.7499237,1.2820942,0.1623614,3
2244,2371,0.1644059,0.4556298,0.1705113,0.0756119,0.0325152,1.6341301,-0.0238708,0.1752464,0.1777232,21.2952995,217.3246002,1.4961424,0.1669623,3
2245,2372,0.1655458,0.4619606,0.1904872,0.0816027,0.0258655,1.5700365,-0.0238708,0.1531717,0.1752888,21.1492767,178.3395081,1.7700329,0.1882731,3
2246,2373,0.2168708,0.4619606,0.1904872,0.0816027,0.0258655,1.5700365,-0.0238708,0.1531717,0.1752888,21.0044537,139.2024689,2.0408351,0.2395981,3
2247,2374,0.1434219,0.3129809,0.1406029,0.0562008,0.0213768,1.420867,0.01156,0.169527,0.1517743,20.3855591,139.8190918,2.43769,0.1252003,3
2248,2375,0.0835757,0.3129809,0.1406029,0.0562008,0.0213768,1.420867,0.01156,0.169527,0.1517743,19.7538967,141.7068329,2.8423715,0.0653541,3
2249,2376,0.0741191,0.1444567,0.1156894,0.0688935,0.0290517,1.3061224,0.01156,0.0742808,0.1388057,19.1612148,145.5229797,3.1973362,0.1393162,2
2250,2377,0.0871171,0.1444567,0.1156894,0.0688935,0.0290517,1.3061224,0.0215756,0.0742808,0.1388057,18.9596252,169.8388214,2.9825027,0.1523142,2
2251,2378,0.1004367,-0.0574639,0.1375418,0.0691552,0.0373618,1.1432773,0.0215756,0.0203746,0.1061033,18.7568378,194.0230255,2.7677751,0.1863512,1
2252,2379,0.1017778,-0.0574639,0.1375418,0.0691552,0.0373618,1.1432773,0.0215756,0.0203746,0.1061033,18.6930695,216.2233429,2.6498692,0.1876923,1
2253,2380,0.0993408,0.151562,0.1293502,0.079823,0.0378998,1.2741716,0.0340905,0.0776638,0.1278702,19.1814957,231.0861816,2.9119806,0.1500507,2
2254,2381,0.0946205,0.151562,0.1293502,0.079823,0.0378998,1.2741716,0.0340905,0.0776638,0.1278702,19.6687241,245.9913483,3.1712139,0.1453304,2
2255,2382,0.0794566,0.2967356,0.1315464,0.0608931,0.0131069,1.5043859,0.0340905,0.1512331,0.1703434,20.221035,257.426178,3.2816033,0.0990722,3
2256,2383,0.1192038,0.2967356,0.1315464,0.0608931,0.0131069,1.5043859,-0.0010244,0.1512331,0.1703434,20.9146404,261.3583679,3.0796461,0.1388194,3
2257,2384,0.13246,0.3027004,0.1690583,0.0634306,0.0075362,1.48125,-0.0010244,0.1293594,0.1615055,21.6082478,265.2799377,2.8787615,0.165292,3
